chainage,true_wse,raster_value
34.0,212.704906309,212.437973
33.9,212.70496835,212.4281006
33.8,212.705030395,212.547699
33.7,212.705092443,212.4176178
33.6,212.705154496,212.4270477
33.5,212.705216552,212.409668
33.4,212.705278613,212.4472046
33.3,212.705340677,212.4491425
33.2,212.705402745,212.4501953
33.1,212.705464818,212.4386292
33.0,212.705526894,212.4719238
32.9,212.705588974,212.4268188
32.8,212.705651058,212.4488831
32.7,212.705713146,212.4497986
32.6,212.705775237,212.4694824
32.5,212.705837333,212.4660645
32.4,212.705899433,212.4553986
32.3,212.705961536,212.4368591
32.2,212.706023644,212.4411163
32.1,212.706085755,212.4121704
32.0,212.70614787,212.3976898
31.9,212.706209989,212.3879395
31.8,212.706272112,212.4026947
31.7,212.706334239,212.4274445
31.6,212.706396369,212.443222
31.5,212.706458504,212.4474335
31.4,212.706520643,212.4436798
31.3,212.706582785,212.4605255
31.2,212.706644931,212.4559479
31.1,212.706707081,212.48349
31.0,212.706769235,212.4593048
30.9,212.706831393,212.4532623
30.8,212.706893555,212.4242249
30.7,212.70695572,212.4157104
30.6,212.70701789,212.4487762
30.5,212.707080063,212.4525299
30.4,212.70714224,212.458374
30.3,212.707204421,212.4575043
30.2,212.707266606,212.4618683
30.1,212.707328795,212.4449005
30.0,212.707390987,212.4404144
29.9,212.707453184,212.4274902
29.8,212.707515384,212.4037628
29.7,212.707577588,212.4128113
29.6,212.707639796,212.4259186
29.5,212.707702008,212.4422302
29.4,212.707764224,212.4638367
29.3,212.707826443,212.4834442
29.2,212.707888667,212.4794006
29.1,212.707950894,212.5102997
29.0,212.708013125,212.4734802
28.9,212.708075359,212.4501648
28.8,212.708137598,212.4520569
28.7,212.708199841,212.4441528
28.6,212.708262087,212.4335022
28.5,212.708324337,212.4585419
28.4,212.708386591,212.4709625
28.3,212.708448849,212.4719696
28.2,212.70851111,212.4409027
28.1,212.708573375,212.4570007
28.0,212.708635645,212.4284515
27.9,212.708697918,212.4259949
27.8,212.708760194,212.4033356
27.7,212.708822475,212.4633484
27.6,212.708884759,212.4681549
27.5,212.708947048,212.4798279
27.4,212.70900934,212.5089417
27.3,212.709071635,212.4755096
27.2,212.709133935,212.5210724
27.1,212.709196238,212.4823608
27.0,212.709258545,212.464386
26.9,212.709320856,212.4459839
26.8,212.709383171,212.5098419
26.7,212.709445489,212.4781494
26.6,212.709507812,212.4492645
26.5,212.709570138,212.4424438
26.4,212.709632468,212.4436646
26.3,212.709694801,212.4048767
26.2,212.709757139,212.4452057
26.1,212.70981948,212.4833221
26.0,212.709881825,212.4845428
25.9,212.709944173,212.5599518
25.8,212.710006526,212.7347412
25.7,212.710068882,212.739151
25.6,212.710131242,212.533493
25.5,212.710193606,212.6428528
25.4,212.710255973,212.66185
25.3,212.710318344,212.6855011
25.2,212.710380719,212.6887665
25.1,212.710443098,212.7310791
25.0,212.71050548,212.7230835
24.9,212.710567867,212.6799622
24.8,212.710630257,212.644104
24.7,212.71069265,212.6557312
24.6,212.710755048,212.5561371
24.5,212.710817449,212.5486603
24.4,212.710879854,212.4714661
24.3,212.710942262,212.4351959
24.2,212.711004675,212.4577179
24.1,212.711067091,212.4686432
24.0,212.711129511,212.4444275
23.9,212.711191934,212.4389038
23.8,212.711254361,212.4426117
23.7,212.711316792,212.4507446
23.6,212.711379227,212.4403229
23.5,212.711441665,212.4107819
23.4,212.711504108,212.4691162
23.3,212.711566553,212.4716492
23.2,212.711629003,212.4794159
23.1,212.711691456,212.4392548
23.0,212.711753913,212.4421997
22.9,212.711816374,212.4384308
22.8,212.711878838,212.4991455
22.7,212.711941306,212.5097046
22.6,212.712003778,212.4702454
22.5,212.712066253,212.5121613
22.4,212.712128732,212.4859467
22.3,212.712191215,212.5151672
22.2,212.712253702,212.5121765
22.1,212.712316192,212.5046844
22.0,212.712378686,212.4882202
21.9,212.712441183,212.5138855
21.8,212.712503685,212.5024414
