chainage,true_wse,raster_value
41.0,212.5716349,212.6109924
41.1,212.571539,212.5910034
41.2,212.571443,212.473999
41.3,212.5713471,212.4380035
41.4,212.5712511,212.4060059
41.5,212.5711551,212.3939972
41.5,212.5711551,212.4069977
41.6,212.5710591,212.404007
41.7,212.5709632,212.4700012
41.8,212.5708672,212.5540009
41.9,212.5707712,212.6000061
42.0,212.5706752,212.6179962
42.1,212.5705792,212.6040039
42.2,212.5704832,212.5679932
42.3,212.5703872,212.473999
42.4,212.5702912,212.2969971
42.5,212.5701952,212.3059998
42.6,212.5700992,212.3430023
42.6,212.5700992,212.3769989
42.7,212.5700031,212.451004
42.7,212.5700031,212.5379944
42.8,212.5699071,212.5540009
42.8,212.5699071,212.5690002
42.8,212.5699071,212.5700073
42.9,212.5698111,212.5469971
43.0,212.569715,212.5249939
43.1,212.569619,212.5299988
43.2,212.569523,212.5500031
43.3,212.5694269,212.6340027
43.4,212.5693309,212.7169952
43.4,212.5693309,212.6959991
43.5,212.5692348,212.7019958
43.6,212.5691388,212.4199982
43.6,212.5691388,212.3650055
43.7,212.5690427,212.4380035
43.8,212.5689466,212.5039978
43.9,212.5688506,212.6300049
44.0,212.5687545,212.6190033
44.0,212.5687545,212.576004
44.1,212.5686584,212.4799957
44.2,212.5685624,212.4499969
44.2,212.5685624,212.4620056
44.3,212.5684663,212.4700012
44.4,212.5683702,212.5700073
44.5,212.5682741,212.5740051
44.6,212.568178,212.404007
44.7,212.5680819,212.3650055
44.8,212.5679858,212.3269958
44.9,212.5678897,212.3589935
45.0,212.5677936,212.4539948
45.1,212.5676975,212.5789948
45.2,212.5676013,212.5509949
45.3,212.5675052,212.5870056
45.3,212.5675052,212.4190063
45.3,212.5675052,212.3200073
45.4,212.5674091,212.2929993
45.5,212.567313,212.298996
45.5,212.567313,212.2870026
45.6,212.5672168,212.2519989
45.7,212.5671207,212.2449951
45.8,212.5670246,212.2859955
45.9,212.5669284,212.3840027
46.0,212.5668323,212.3150024
46.1,212.5667361,212.2599945
46.2,212.5666399,212.2599945
46.3,212.5665438,212.3950043
46.4,212.5664476,212.5339966
46.4,212.5664476,212.5110016
46.5,212.5663514,212.3869934
46.6,212.5662553,212.4049988
46.7,212.5661591,212.4179993
46.8,212.5660629,212.4700012
46.9,212.5659667,212.5249939
47.0,212.5658705,212.470993
47.1,212.5657743,212.5720062
47.2,212.5656781,212.5980072
47.3,212.5655819,212.6860046
47.4,212.5654857,212.2969971
47.5,212.5653895,212.3159943
47.6,212.5652933,212.5160065
47.7,212.5651971,212.5010071
47.7,212.5651971,212.5010071
47.8,212.5651009,212.6080017
47.9,212.5650047,212.6390076
48.0,212.5649084,212.6560059
48.0,212.5649084,212.5330048
48.1,212.5648122,212.5079956
48.2,212.564716,212.3569946
48.3,212.5646197,212.2870026
48.4,212.5645235,212.2980042
48.5,212.5644272,212.3049927
48.6,212.564331,212.2949982
48.7,212.5642347,212.3079987
48.8,212.5641385,212.3339996
48.9,212.5640422,212.4250031
49.0,212.5639459,212.4230042
49.1,212.5638497,212.345993
49.2,212.5637534,212.3500061
49.3,212.5636571,212.4179993
49.4,212.5635608,212.3699951
49.5,212.5634645,212.3730011
49.6,212.5633682,212.3899994
49.7,212.5632719,212.3589935
49.8,212.5631756,212.3560028
49.9,212.5630793,212.3840027
50.0,212.562983,212.3869934
50.1,212.5628867,212.3690033
50.1,212.5628867,212.375
50.2,212.5627904,212.3820038
50.2,212.5627904,212.3860016
50.3,212.5626941,212.3760071
50.4,212.5625978,212.3860016
50.5,212.5625014,212.4129944
50.6,212.5624051,212.3939972
50.7,212.5623088,212.404007
50.8,212.5622124,212.3999939
50.8,212.5622124,212.3930054
50.9,212.5621161,212.3999939
51.0,212.5620197,212.4259949
51.1,212.5619234,212.5119934
51.2,212.561827,212.5339966
51.3,212.5617307,212.5319977
51.4,212.5616343,212.5410004
51.5,212.561538,212.4869995
51.6,212.5614416,212.4550018
51.7,212.5613452,212.4329987
51.8,212.5612488,212.397995
51.9,212.5611525,212.3950043
52.0,212.5610561,212.5299988
52.0,212.5610561,212.3880005
52.1,212.5609597,212.3820038
52.2,212.5608633,212.3710022
52.3,212.5607669,212.3659973
52.4,212.5606705,212.5420074
52.5,212.5605741,212.3650055
52.6,212.5604777,212.3609924
52.7,212.5603813,212.3760071
52.8,212.5602848,212.3860016
52.9,212.5601884,212.378006
53.0,212.560092,212.3820038
53.1,212.5599956,212.371994
53.1,212.5599956,212.3659973
53.2,212.5598991,212.3650055
53.3,212.5598027,212.3650055
53.3,212.5598027,212.3540039
53.4,212.5597063,212.3549957
53.5,212.5596098,212.3739929
53.6,212.5595134,212.378006
53.7,212.5594169,212.3789978
53.8,212.5593205,212.3630066
53.9,212.559224,212.3860016
54.0,212.5591275,212.3959961
54.0,212.5591275,212.3970032
54.1,212.5590311,212.345993
54.2,212.5589346,212.3639984
54.2,212.5589346,212.3609924
54.3,212.5588381,212.3690033
54.3,212.5588381,212.3829956
54.4,212.5587416,212.3840027
54.5,212.5586452,212.3699951
54.6,212.5585487,212.3769989
54.7,212.5584522,212.375
54.8,212.5583557,212.3690033
54.9,212.5582592,212.3659973
55.0,212.5581627,212.3800049
55.0,212.5581627,212.3970032
55.1,212.5580662,212.3899994
55.2,212.5579697,212.7810059
55.3,212.5578731,212.5059967
55.4,212.5577766,212.4080048
55.5,212.5576801,212.3509979
55.6,212.5575836,212.375
55.7,212.557487,212.4080048
55.8,212.5573905,212.3450012
55.9,212.557294,212.3549957
56.0,212.5571974,212.3560028
56.1,212.5571009,212.3529968
56.1,212.5571009,212.3580017
56.2,212.5570043,212.3600006
56.3,212.5569078,212.3650055
56.4,212.5568112,212.3639984
56.5,212.5567147,212.3739929
56.6,212.5566181,212.375
56.7,212.5565215,212.3650055
56.7,212.5565215,212.3529968
56.8,212.5564249,212.3390045
56.9,212.5563284,212.3280029
57.0,212.5562318,212.3390045
57.1,212.5561352,212.3139954
57.2,212.5560386,212.3139954
57.3,212.555942,212.3150024
57.4,212.5558454,212.326004
57.5,212.5557488,212.3399963
57.6,212.5556522,212.3220062
57.6,212.5556522,212.3070068
57.7,212.5555556,212.2949982
57.8,212.555459,212.3070068
57.8,212.555459,212.322998
57.9,212.5553624,212.3589935
57.9,212.5553624,212.371994
57.9,212.5553624,212.3710022
58.0,212.5552658,212.3650055
58.1,212.5551691,212.3739929
58.2,212.5550725,212.3959961
58.3,212.5549759,212.4490051
58.4,212.5548792,212.4600067
58.5,212.5547826,212.477005
58.6,212.5546859,212.4459991
58.7,212.5545893,212.4080048
58.8,212.5544926,212.4069977
58.9,212.554396,212.4029999
59.0,212.5542993,212.397995
59.0,212.5542993,212.352005
59.1,212.5542027,212.3609924
59.2,212.554106,212.3560028
59.3,212.5540093,212.3569946
59.4,212.5539126,212.3560028
59.5,212.553816,212.3480072
59.6,212.5537193,212.3509979
59.7,212.5536226,212.3630066
59.8,212.5535259,212.3569946
59.9,212.5534292,212.3529968
60.0,212.5533325,212.3439941
